,date,title,summary
0,"September 14th, 2019",Saudi Arabia oil output takes major hit after apparent drone attacks claimed by Yemen rebels ,"Aramco said the attacks halted 5.7 million barrels a day, or nearly half the country’s crude output."
1,"September 20th, 2019","In Venezuela’s oil capital, life is a struggle. So is death.","From boomtown to ghost town: Maracaibo, once a booming metropolis, is suffering the worst of the socialist nation’s collapse."
2,"September 19th, 2019",Iran warns U.S. of ‘all-out war’ if attacked,Secretary of State Mike Pompeo is in the Persian Gulf region conferring with allies to decide on a response.
3,"September 18th, 2019",Pompeo calls attacks on Saudi oil facilities ‘act of war’ as Trump orders increase in sanctions on Iran,"Amid Iran’s warning to the U.S., Saudi Arabia revealed weapons debris from the oil attacks."
4,"September 16th, 2019",Analysis | An attack on the Saudi oil empire raises new specter of conflict,"The drone strikes, linked to Iran, lessen the chances of a meeting between American and Iranian leaders next week."
5,"September 15th, 2019",Iran denies role in attacks on Saudi oil facilities; Trump says U.S. is ‘locked and loaded’,Secretary of State Mike Pompeo directly blamed Iran for what he said was “an unprecedented attack on the world’s energy supply.” 
6,"September 28th, 2019","Alberta, Canada: Rat-free for 70 years!","The western province keeps the rodents at bay with zero tolerance, poison and shotguns."
7,"September 20th, 2019",‘This thing is a wildfire’: Trudeau apologizes again as campaign reels from racist makeup revelations,The Canadian prime minister was already facing a tough reelection battle. Video of a third incident emerged Thursday.
8,"September 17th, 2019","Indicted Canadian intelligence official had access to allies’ secrets, official says",Cameron Ortis served as director general of the National Intelligence Coordination Center.
9,"September 11th, 2019",Trump delays increase in tariffs on Chinese goods by two weeks ‘as a gesture of good will’,The move comes after China said it would remove tariffs on some U.S. products
10,"October 9th, 2019","As Ecuador protests grow, president moves government out of the capital",Indigenous groups and young people are joining the demonstrations against Moreno’s austerity measures.
11,"October 7th, 2019","Analysis | In Iraq and Hong Kong, defiant protesters take on the system","The protests are a world apart, but united by the bravery, determination and anger of those participating in them."
12,"October 1st, 2019","As backlash fears fade, major firms are returning to Saudi Arabia a year after Khashoggi’s killing",Wall Street banks are among the big names expected for a Saudi investment conference in October.
13,"September 17th, 2019",Pompeo making spur-of-the-moment trip to Mideast as Iran rules out talks,The secretary of state will visit Saudi Arabia and the United Arab Emirates amid concerns that rising tensions could spiral into a military conflict.
14,"September 23rd, 2019","Detained British oil tanker cleared for release, Iran says ","A government spokesman confirmed that the Stena Impero, held for more than two months, was free to leave. "
15,"September 27th, 2019","Detained British oil tanker departs Iran, owner says ",The Stena Impero was transiting to Dubai Friday after more than two months in detention.
16,"September 20th, 2019","After oil field attacks, Saudi Arabia’s Mohammed bin Salman straddles line between victim and villain","Almost a year after the killing of journalist Jamal Khashoggi, Saudi Arabia retains little international sympathy."
17,"September 16th, 2019",Trump stops short of directly blaming Iran for attack on Saudi oil facilities,U.S. and Saudi officials reject claims by Yemen’s Houthi rebels that they carried out the strike.
18,"September 15th, 2019",An oil pipeline expansion is dividing Canada’s indigenous peoples,Some oppose the Trans Mountain Pipeline project. Others are competing with each other to buy it.
19,"October 7th, 2019",Iraqi protests broaden; violent crackdown spirals,"Anti-government demonstrators returned to the streets, while over 100 have died and 6,100 have been injured in six days of unrest."
20,"October 6th, 2019",Russia looks for leverage as Ukraine slides deeper into impeachment probes,One message: The U.S. can’t be trusted. Another: Ukraine can’t be governed.
21,"October 3rd, 2019",Iraq is under curfew and Internet blackout as government tries to curb protests,"Demonstrations over corruption and poor services, and a government crackdown, have shaken the country."
22,"October 3rd, 2019",Analysis | Foreign allies who gambled on Trump face big losses,Trump's political weakness at home is beginning to cause problems for the myriad world leaders who allied themselves with the American president early on.
23,"October 1st, 2019",Syria and Iraq open a key border crossing closed since 2012,The move helps normalize ties between the neighbors and also gives Iran a corridor to Syria via its ally Iraq.
24,"September 30th, 2019","Amid tension with Iran, U.S. Air Force shifts Middle East command center from Qatar to South Carolina",Commanders intended the 24-hour move to show the force’s agility.
25,"September 29th, 2019",The gas tycoon and the vice president’s son: The story of Hunter Biden’s foray into Ukraine,"Then-Vice President Joe Biden’s son joined the board of an obscure Ukrainian gas company as its owner, a former minister, looked to navigate the threat of prosecution and changing political winds."
26,"September 28th, 2019","While Washington is checked out, Macron is pushing to lead the Western world",He wants to prove the power of diplomatic engagement in a confrontational age.
27,"September 27th, 2019",Democratic governors press for climate change action on sidelines of U.N. gathering,"As Trump administration moves to abandon Paris agreement, “the states never mattered more,” New Jersey’s governor says."
28,"September 27th, 2019","As tensions boil in the Persian Gulf, Iraq seeks to rein in Iran-aligned militias",Iraqi officials fear being drawn into a regional conflict between Iran and the U.S.
29,"September 27th, 2019",Saudi crown prince on Khashoggi killing: ‘I get all the responsibility because it happened under my watch.’ ,Mohammed bin Salman stopped short of saying he accepts full responsibility for the slaying of the Washington Post journalist.
