,date,title,summary
0,"June 13, 2019",How Tanker Attacks in the Strait of Hormuz Could Affect Oil Prices,"The skinny waterway, the gateway for a third of all crude oil by tanker, has become a security risk that could threaten the oil market."
1,"June 13, 2019","In the Race for Factory Jobs Under Trump, the Midwest Isn’t Winning","The West and oil-rich areas have seen stronger gains than the industrial Midwest, which was hit hard by outsourcing and automation, a new analysis shows."
2,"June 15, 2019","The Week in Business: Oil Tankers Are Under Attack, and the Grocery-Delivery Battle Heats Up","Plus, will the Fed cave to pressure and lower interest rates?"
3,"June 15, 2019","India Raises Tariffs, Escalating Trade Fight With Trump","The new tariffs on 28 categories of American goods are more symbolic than painful, covering items like almonds, apples and finished metal products."
4,"June 17, 2019","The Trade War With China Has an Upside for Consumers, Too","The Trump administration’s tariffs made that washing machine cost more, but gas is cheaper because the markets are jittery about the trade war."
5,"June 19, 2019",Globalization Is Moving Past the U.S. and Its Vision of World Order,"As President Trump deploys tariffs as weapons in international disputes, he has ceded the American role as champion of global trade."
6,"June 20, 2019","Stocks Just Hit a Record, Thanks to the Fed","The rebound is a repeat of what happened to stocks in January, the last time Fed officials began to say things investors like to hear."
7,"June 21, 2019",The Oil Market Shows It Can Take a Punch,"The Persian Gulf crisis has not ignited a major price spike, thanks to growing oil production in the U.S. and a slowing in overall demand."
8,"June 22, 2019",L.A. to Vegas and Back by Electric Car: 8 Hours Driving; 5 More Plugged In,"You’ll need to charge your vehicle more often than filling a gas tank, it takes longer, and the chargers can be scarce. Here’s how one road trip went."
9,"June 22, 2019","The Week in Business: Stocks Hit a Record High, and Facebook Wants to Replace Your Bank","Plus, tensions with Iran reach a boiling point and Trump’s meeting with China’s president."
10,"June 28, 2019","The World’s Top Stock Market? Right Now, It’s Russia","Russian stocks are generating some of the highest returns of 2019, as investors get over the shock of last year’s sanctions."
11,"June 29, 2019",OPEC and Russia Seek to Support the Price of Oil,Oil ministers meeting this coming week are expected to continue an agreement to reduce production.
12,"June 29, 2019",The Week in Business: Wayfair Employees Want No Part in Migrant Detention Centers,"Plus, Apple loses its visionary designer, and Democrats debate how to fix the economy."
13,"June 30, 2019",U.S. Oil Companies Find Energy Independence Isn’t So Profitable,"Investors are shunning the industry as prices fall, demand slows and fears grow that climate change will force companies to leave fossil fuels untapped."
14,"June 30, 2019","S&P and Dow Follow Global Markets Higher, as Investors Take Heart in Trade Thaw","A resumption of negotiations between Washington and Beijing lifted markets. Still, many doubt the two sides can reach a deal anytime soon."
15,"July 1, 2019",OPEC to Keep Propping Up Oil Prices by Extending Production Cuts Into ’20,"Without these measures, “you would have seen a collapse in prices,” an analyst said."
16,"July 2, 2019","Russia and OPEC Draw Closer on Oil, Joining Other Producers to Manage Market",Russia reached a “charter of cooperation” with Saudi Arabia and other oil-producing countries to keep prices stable. Few details of the agreement were made public.
17,"July 3, 2019",Lee Iacocca Was a C.E.O. for the Television Age,"Before the cult of the modern corporate chief, the former Chrysler leader fused his identity with his company’s, helping him sell cars and win over Washington."
18,"July 5, 2019",Israel’s Energy Dilemma: More Natural Gas Than It Can Use or Export,"After years of relying on imports, the country has discovered huge gas reserves offshore. But it cannot easily use or sell the fuel to other countries."
19,"July 7, 2019",The ‘Texas Miracle’ Missed Most of Texas,"Cities outside of Austin, Dallas and other “superstars” are still waiting for their share of the state’s boom in jobs and businesses."
20,"July 7, 2019",Big Tech ‘Knows You Better Than Your Wife.’ He Plans to Rein It In.,Germany’s top antitrust official is urging other countries to take on Facebook and its peers by attacking what the companies value most: data.
21,"July 10, 2019","S&P 500 Touches 3,000 as Investors See Rate Cuts in Their Future","Few analysts expected the S&P to reach that point so soon, but many see reasons for the gains to continue."
22,"June 13, 2019","Tankers Are Attacked in Mideast, and U.S. Says Video Shows Iran Was Involved",Explosions disabled both tankers and forced their crews to evacuate. Secretary of State Mike Pompeo said without presenting evidence that Iran was responsible.
