,date,title,summary
0,"March 10, 2019",Automakers Retool Marketing Machines as They Go Electric,Range is the new horsepower and sustainability the new status symbol as electric cars move toward mass production. Coming soon: a vegan interior.
1,"March 11, 2019",Egypt Looks to Offshore Gas Field for Growth and Influence,A natural gas discovery could bolster the economy and revive the country’s regional clout. But Egyptians battling unemployment and inflation might gain little.
2,"March 22, 2019",The Great American Cardboard Comeback,“No one is shocked when a paper mill closes anymore. The shocking thing is when one reopens.”
3,"March 26, 2019",Shell Sees New Role for Former Steel Region: Plastics,"The oil and gas company is returning to the polyethylene market, building a 386-acre plant on the site of a long-shuttered zinc smelter on the Ohio River."
4,"March 26, 2019","He’s No ‘Sycophant’ for Trump, Expected Fed Nominee Says","In an interview, Stephen Moore maintained his view that rate increases were wrong, but said he regretted his harsh criticism of Federal Reserve Chairman Jerome H. Powell over them."
5,"March 27, 2019",Saudi Aramco to Buy $69 Billion Stake in Petrochemical Company,The oil company’s investment in Sabic will infuse money into a Saudi sovereign wealth fund after a planned initial public offering of Aramco faltered.
6,"March 28, 2019","Wow Air, an Icelandic Budget Airline, Suspends Service","Efforts to raise money had failed, prompting the company to cease all flights on Thursday morning."
7,"April 1, 2019","Saudi Aramco Is World’s Most Profitable Company, Beating Apple by Far","Earnings at Saudi Arabia’s giant oil company, at $111 billion last year, far outstripped the profits of giant tech companies or rival oil producers."
8,"April 3, 2019",Japan Stumbles as China’s Growth Engine Slows,A slump in exports raises questions about how effective Prime Minister Shinzo Abe’s economic policies would have been without Chinese help.
9,"April 7, 2019","Blamed for Climate Change, Oil Companies Invest in Carbon Removal","Chevron, Occidental Petroleum and BHP have invested in Carbon Engineering, a start-up developing technology to take carbon out of the atmosphere."
10,"April 8, 2019",Demand for Saudi Aramco Bonds Sails Past the Goal,"Despite concerns about the company’s ties to Saudi Arabia and Crown Prince Mohammed bin Salman, Aramco is the world’s most profitable company, and investors want a piece of it."
11,"April 10, 2019",Trump Signs Orders to Speed Up Oil and Gas Pipeline Construction,The president wants to limit the influence of state governments and the State Department in approving domestic and international pipelines.
12,"March 15, 2019","Algerians Stage Largest Protest Yet, Rejecting President’s Offer","Tens of thousands of anti-government protesters packed the streets of the capital, rejecting President Abdelaziz Bouteflika’s offer not to seek a fifth term."
13,"March 17, 2019",‘It Is Unspeakable’: How Maduro Used Cuban Doctors to Coerce Venezuela Voters,"President Nicolás Maduro sent doctors door-to-door to warn the ill and elderly that care would be cut off unless they voted for the governing party, said 16 Cuban physicians who worked in Venezuela."
14,"March 23, 2019",ISIS Caliphate Crumbles as Last Village in Syria Falls,"American-backed forces took the last remnant of territory under Islamic State rule in Syria, but signs of the group’s resurgence are already visible."
15,"March 24, 2019",‘It’s Time to Break the Chains.’ Algerians Seek a Revolution.,"The demonstrations in Algeria have grown larger every week and now seem unstoppable. The protesters demand the ouster of not only President Bouteflika, but his entire system."
16,"April 2, 2019",Algerian Leader Bouteflika Resigns Under Pressure From Army,"The state news agency said the ailing Abdelaziz Bouteflika, who hasn’t spoken to his countrymen in seven years, was stepping down."
