,date,title,summary
0,"Feb. 11, 2021","Shell, in a Turning Point, Says Its Oil Production Has Peaked","Europe’s largest oil and gas producer said oil production would gradually decline 1 or 2 percent annually, underscoring the company’s desire to shift to greener energy."
1,"Feb. 15, 2021",Biden and the Fed Leave 1970s Inflation Fears Behind,Administration and Fed officials argue that workers not getting enough stimulus help is a larger concern than potential spikes in consumer prices.
2,"Feb. 18, 2021","Texas Storms, California Heat Waves and ‘Vulnerable’ Utilities",Power failures have cast a spotlight on whether energy companies and regulators are doing enough to prepare for climate change and natural disasters.
3,"Feb. 19, 2021",Balancing Privacy With Data Sharing for the Public Good,"Socially valuable data can be combined with standards that safeguard individual privacy, an economist says."
4,"Feb. 23, 2021","Ahmed Zaki Yamani, Former Saudi Oil Minister, Dies at 90","As Saudi Arabia’s powerful oil minister, he was architect of the Arab world’s drive to control its own energy resources in the 1970s."
5,"Feb. 23, 2021",Future Vaccines Depend on Test Subjects in Short Supply: Monkeys,"The pandemic has highlighted the United States’ dependence on China for research animals, reviving calls for a “strategic monkey reserve.”"
6,"Feb. 23, 2021",Stocks Rise as Fed Chair Says Light at the End of the Tunnel Remains Distant,Jerome Powell’s Senate testimony allayed worries that signs of growth would lead the Fed to cut back on its support for the economy.
7,"March 1, 2021",Virus Did Not Bring Financial Rout That Many States Feared,"Grim forecasts held up for a few states, but many took in about as much tax revenue as before the pandemic — sometimes a lot more."
8,"March 3, 2021",Exxon Mobil’s Chief Says It Is ‘Supportive’ of Zero-Emission Goals,"Darren Woods, in an interview before an annual presentation to investors, also suggested there was common ground with Biden administration policies."
9,"March 4, 2021","OPEC and Russia Agree to Keep a Lid on Oil Production, Sending Prices Higher","The Organization of the Petroleum Exporting Countries and its allies stuck with current quotas for April, with some exceptions. Saudi Arabia offered a similar compromise to the one it reached with Russia in January."
10,"March 8, 2021",Oil Giants Prepare to Put Carbon Back in the Ground,Climate concerns push BP and other firms to seek new roles as pollution fighters.
11,"March 9, 2021",BP and other oil giants are betting big on being able to bury pollutants under the ocean.,
12,"March 10, 2021","Inflation Fear Lurks, Even as Officials Say Not to Worry","Prices have yet to show much movement, but the prospect of an unbridled economy’s surging back from the pandemic has unsettled the markets."
13,"Feb. 14, 2021","A Decade After the Arab Spring, Autocrats Still Rule the Mideast","The popular uprisings of 2011 mostly failed, but they gave the region a taste for democracy that continues to whet an appetite for change."
14,"Feb. 16, 2021","After a Decade of Chaos, Can a Splintered Libya Be Made Whole?","An interim government promises peace, unity and democratic elections. Skeptical Libyans say they’ve heard this promise before."
15,"Feb. 18, 2021",Mexico Cries Foul at Natural Gas Cutoff Ordered by Texas Governor,"Amid his own push for Mexican energy sovereignty, President López Obrador said he was trying to stop a measure by Texas to restrict gas exports as both sides of the border suffered mass outages."
16,"Feb. 19, 2021","Erik Prince, Trump Ally, Violated Libya Arms Embargo, U.N. Report Says","Mr. Prince offered to supply weapons, drones and mercenaries to a Libyan militia commander seeking to overthrow the government, according to U.N. investigators."
17,"Feb. 20, 2021","Venezuelan Women Lose Access to Contraception, and Control of Their Lives","Affordable birth control has disappeared, pushing many women into unplanned pregnancies at a time when they can barely feed the children they already have."
18,"Feb. 23, 2021","Having Won Syria’s War, al-Assad Is Mired in Economic Woes","After a decade of war, the biggest threat now to President Bashar al-Assad is an economic crisis. But at a recent meeting, he had no concrete solutions to his country’s extreme distress."
19,"March 5, 2021",U.S. Sanctions Key Ukrainian Oligarch,The Biden administration sees cleaning up corruption in Ukraine as the best protection against Russian influence.
20,"March 7, 2021",Blasts at Equatorial Guinea Military Base Leave at Least 20 Dead and Hundreds Wounded,Officials said mishandled explosives were responsible for the disaster in the Central African country.
