,date,title,summary
0,"Nov. 10, 2020","Renewable Power Grows Strongly, Despite the Pandemic","Sources of renewable energy are expected together to be the main generators of electricity by 2025, eclipsing coal, the International Energy Agency said."
1,"Nov. 11, 2020",California Is Trying to Jump-Start the Hydrogen Economy,"The fuel could play an important role in fighting climate change, but it has been slow to gain traction because of high costs."
2,"Nov. 20, 2020","Dividends Are Down, but They Are Vastly Better Than Expected","After predictions of cuts of 20 percent or more, stock dividends have been surprisingly resilient. Low interest rates have helped to keep companies flush with cash."
3,"Nov. 30, 2020",Exxon Mobil cuts billions in capital spending as oil and gas prices remain low.,By Clifford Krauss
4,"Dec. 3, 2020",Oil Refineries See Profit in Turning Kitchen Grease Into Diesel,"Struggling energy companies are increasing the production of renewable diesel, which can reduce greenhouse gas emissions."
5,"Dec. 3, 2020",OPEC and Russia Reach Deal to Raise Oil Production,"Oil producers in the OPEC Plus group reached a compromise on a modest production increase, but the talks revealed strains in the group."
6,"Dec. 4, 2020","In Blue States and Red, Pandemic Upends Public Services and Jobs","As a standoff over federal aid persists, state and local governments are making deep budget cuts. “Everything’s going to slow down,” one official said."
7,"Dec. 8, 2020",Big Push Into Helium Could Have the World on Russia’s String,It’s not just party balloons. A huge Siberian production plant is expected to reshape the market for a gas that’s essential to many critical industries.
8,"Dec. 8, 2020",A New Orleans Tower Anchors a City’s Riverfront Ambitions,"The World Trade Center, an X-shaped office tower that has sat empty since 2011, is at the heart of plans to revitalize the area along the Mississippi River."
9,"Dec. 9, 2020",General Electric will pay $200 million to settle claims it misled investors.,By Gillian Friedman
10,"Dec. 10, 2020",‘Is Exxon a Survivor?’ The Oil Giant Is at a Crossroads.,Exxon Mobil is struggling to find its footing as demand for oil and gas falls and world leaders and businesses pledge to fight climate change.
11,"Nov. 12, 2020",Argentina to Allow Medicinal Marijuana to Be Grown at Home,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.
12,"Nov. 17, 2020","Biden Wants to Rejoin Iran Nuclear Deal, but It Won’t Be Easy","President Trump is applying more sanctions on Iran that would be hard to reverse. Tehran, facing elections in June, has its own demands."
13,"Dec. 2, 2020","Valéry Giscard d’Estaing, 94, Is Dead; Struggled to Transform France","As a conservative president, he sought to make government more responsive to the people but was thwarted by an economic slowdown, demographic shifts and an imperious bearing. He died of Covid-19."
