,date,title,summary
0,"October 2, 2017",Oil price drop drags on Australian energy stocks,"...Australian energy stocks took a hit on Tuesday morning after oil prices dropped markedly overnight, with global benchmark Brent crude closing Monday’s session down more than 1 per cent...."
1,"September 29, 2017",Why has the price of oil risen this year?,"...Share prices for the big majors — the likes of BP, Royal Dutch Shell and Exxon — have risen, but not as much as the oil price...."
2,"September 26, 2017","‘Lower for longer’ oil price era almost over, Trafigura says","...Another factor supporting prices has been stronger than anticipated oil consumption, led by Asia...."
3,"September 27, 2017",First growth in oil and gas dealmaking since 2014,...Mr Watson said stabilisation in oil prices within a range of $40 to $60 per barrel over the past year had made it easier to agree valuations....
4,"September 26, 2017",US oil producers lock in prices after crude’s rally,"...The swap dealers’ net short, or selling, position in US crude oil totalled 473m barrels’ equivalent last week, the most since oil prices began to crash below $100 in mid-2014, according to data from the..."
5,"September 25, 2017",Moody’s cuts outlook on oil and gas sector as growth slows,"...Growth in the oil and gas industry is likely to slow significantly over the next year as the recent rebound from the oil price crash runs its course, according to ratings agency Moody’s, which has removed..."
6,"September 17, 2017",US oil futures market overtakes London,"...This is because oil prices in the Permian and other shale regions track WTI more closely than Brent, which is pumped from the North Sea...."
7,"October 5, 2017",Russia and Saudi reaffirm Opec oil supply cut pledge,...higher oil prices....
8,"September 30, 2017",SWFs pull money from asset managers for 12th consecutive quarter,"...Redemptions by SWFs began in the latter half of 2014, shortly after a glut in oil supply, due to increased US shale production, triggered a sharp drop in the oil price...."
9,"September 12, 2017","Nigeria to resist cuts to its oil output, minister says","...For Mr Kachikwu, limits to price rises had mostly to do with robust US shale oil output...."
10,"October 9, 2017",Statoil makes UK oil discovery of up to 130m barrels,"...Both Royal Dutch Shell and BP, the UK’s largest oil groups and pioneers of the North Sea industry, now say they are optimistic about the region after deep cost cuts since crude prices crashed in 2014...."
11,"October 9, 2017",Saudi Arabia curbs oil exports to combat glut,"...The backstory

FT editors select the stories that explain what is moving crude oil prices




The Big Green Bang: how renewable energy became unstoppable

Saudi Arabia loses oil market share to rivals in..."
12,"September 26, 2017",Oil producers rally as crude hits 26-month high,...Shares in oil companies hit their highest points in months on Tuesday as a threat to Iraqi Kurdistan’s crude exports helped the oil price lift to a fresh 26-month high....
13,"October 4, 2017",Venezuela invites up to 12 more oil producers to join Opec cuts,"...Venezuela’s oil minister said on Wednesday he has invited up to 12 more oil-producing countries to join Opec-led output cuts, as oil prices slip back towards $55 a barrel...."
14,"September 27, 2017",Oil resumes climbs as Westpac sees more legs for rally,"...Market fundamentals support the latest rally in the oil price, but researchers at Westpac are cautious about near-term factors being overplayed...."
15,"September 20, 2017",US crude oil inventories register bigger-than-expected rise,...The data put downward pressure on oil prices after its release....
16,"October 9, 2017",Wood Group insists Amec deal reduces oil and gas exposure ,"...for 2018 and probably for 2019”, despite recent improvements in crude prices...."
17,"October 2, 2017",Sydney stocks climb as Tokyo equities left flat by softer oil prices,...Crude oil prices edged lower as investor concerns over last week’s Kurdish independence vote appeared to abate....
18,"September 20, 2017",AP Moller-Maersk sells oil tanker business,"...Maersk Drilling, owner of rigs used in oil exploration, is worth about $4.7bn, according to Jefferies, but the sector has been stricken by the collapse in petroleum prices...."
19,"October 8, 2017",Scottish Power to act on controversial default energy tariffs,"...Dermot Nolan, head of Ofgem, is due to meet business secretary Greg Clark early this week to discuss implementation of a price cap...."
20,"September 24, 2017",Tullow Oil to resume drilling in Ghana after resolving dispute,...Tullow investors will hope the ruling marks a turning point after a turbulent few years during which the company incurred heavy debts developing Ten in the teeth of a brutal downturn in oil prices....
21,"October 4, 2017",US crude exports spike to a record,"...Hurricane Harvey also slowed US refineries’ intake of domestic oil, causing supplies to build up and prices to fall...."
22,"September 26, 2017",Brent oil holds highest level since July 2015,"...BP’s top oil trader in Asia said the crude market had turned a corner after a three-year slump, with consumption boosted by lower prices and excess inventories finally declining thanks to Opec’s efforts..."
23,"September 25, 2017",Australia gas supply shortfall to hit next year – watchdog,"...More than one-third of commercial and industrial users spoken to by the regulator are considering reduced production or closure due to high gas prices, Mr Sims said...."
24,"September 22, 2017",US shale industry hunts in Asia for new oil buyers,...North America is a good hedge and it keeps prices low by having many competitors.”...
25,"September 22, 2017",Russia: oil producers have held talks on extending supply curb deal,...The agreement between 24 countries aims to shave around 1.8m barrels a day – or almost 2 per cent of global oil output – to bolster the oil market and raise prices....
26,"September 26, 2017",European energy stocks on longest winning streak in 18 months,"...That has helped the Stoxx 600 Oil and Gas index notch seven straight days of gains, its longest run since February-March 2016, when oil prices were first rebounding from 13-year lows...."
27,"October 4, 2017",Putin urges caution on threats to Kurdish oil exports,...Russian president Vladimir Putin warned on Wednesday that cutting off oil exports from Iraqi Kurdistan would raise global crude prices and urged countries not to “provoke” the situation following the autonomous...
