,date,title,summary
0,"July 6, 2017",Oil price fall weighs on Asia Pacific equities,"...region were weighed on by energy stocks falling in reaction to an oil price slide during the previous session.
Wall Street was little moved overnight..."
1,"June 29, 2017",Wood Group reports ‘significant’ reduction in work,"...an impairment in its half-year results to reflect recent reductions in oil price forecasts.
Wood Group is pushing to complete a  £2.2bn takeover..."
2,"June 25, 2017",US equity market rally hinges on earnings growth,"...a rebound from weakness in the previous year. 
Recent tremors in the oil market have raised questions about the rest of the year, however. While..."
3,"June 25, 2017",Will the oil price start to disturb the junk bond market?,"...Here’s what we are watching at FT markets as a new trading week looms.

Will the oil price slide return discipline to US junk..."
4,"June 22, 2017",Cocoa dragged down by sell-off in oil prices,...Cocoa was dragged down by the fall in oil prices as the key ingredient for chocolate looked to test the 10-year lows seen in...
5,"June 21, 2017",Asia Pacific energy stocks hit by oil price falls,...was easily the worst-performing equity sector as global benchmark Brent crude oil sank 1.9 per cent. In Asia trading Brent was down another...
6,"July 6, 2017",Oil prices spring higher as data shows US inventory declines,"...Oil prices popped higher on Thursday after data showed US crude oil and gasoline inventories dropping sharply last week.
Inventories of crude fell by 6..."
7,"June 26, 2017",Oil prices rally with 1% gains in Asia trade,"...Crude prices were rallying in early Asia trade on Monday, maintaining upward momentum from Friday’s session.
Brent crude, the international benchmark, was up 1..."
8,"June 22, 2017",Oil prices stabilise in Asia but Brent still sub-$45,"...Oil prices were slightly higher in Asia, eyeing their first gain in four sessions.
Brent crude, the international benchmark was up 0.2 per cent..."
9,"June 13, 2017",Oil prices drift lower after Opec report shows output increase,...Crude oil prices shed modest gains on Tuesday after a report showed that Opec’s output climbed in May despite an agreement between the...
10,"July 7, 2017",European bond and stock markets remain unnerved,"...per cent softer The Shanghai Composite is down 0.2 per cent.
Oil prices are lower, taking no heart from data showing US crude and..."
11,"July 6, 2017",Oil bull Andy Hall renounces faith in price recovery,"...immediately available for comment on Mr Hall’s letter.
Mr Hall said oil price weakness had been exacerbated by Opec’s own decisions, including agreeing..."
12,"July 6, 2017",Clouds start to form over high-yield debt,"...culprits caused these dips in performance, with a renewed slump in the oil price largely to blame for US weakness and talk of the ECB..."
13,"July 5, 2017",US laptop ban lifted on Dubai and Istanbul flights,"...profits plunged 82 per cent in the last financial year as the oil price slump, strong regional competition, terror attacks in Europe and the strong..."
14,"July 3, 2017",Baker Hughes looks to GE’s edge in big data,"...that means helping customers adapt to an era of lower for longer [oil prices],” he told the Financial Times. “We anticipated sluggish prices when we..."
15,"July 3, 2017",IGas plans UK shale exploration after restructuring clears path,"...through a painful refinancing after being plunged into crisis by the 2014 oil price crash. Others have included Gulf Keystone, the Kurdistan-focused producer, whose..."
16,"June 29, 2017",Goldman lowers short-term WTI forecast to $47.50 a barrel,"...of inventories not normalising before Opec’s output cut ends in March.
Oil prices have dropped by more than 20 per cent so far this..."
17,"June 29, 2017",Wood Group suffers ‘weaker than anticipated’ first half,...are posing the problem. Not only has work been scarcer since the oil price crash in mid-2014 but oil and gas producers and explorers...
18,"June 28, 2017","Fast Asia Open: Vietnam Q2 GDP, Japan retail sales",...the S&P 500 pushed back towards its recent record high and oil prices rose for a fifth day as investors focused on news of...
19,"June 28, 2017",Tullow Oil takes $600m hit from lower crude price,"...deliver on pledged production cuts waned.
“Companies are still using very high oil prices for budget planning. If the oil price stays low they will..."
20,"June 28, 2017",Tullow CEO pledges focus on discipline with oil stuck under $50,"...Africa-focused explorer and producer to growth in “tough” market conditions, as oil prices languish below $50 a barrel.
The group, which earlier this year..."
21,"June 27, 2017",US IPO market set for busiest week in two years,"...yourself meal delivery services, is the largest of 10 IPOs due to price this week, according to Dealogic. That would set the week up to..."
22,"June 26, 2017",Russia taps strong demand for emerging market debt,"...to the international debt markets last year, comes as challenges loom. 
Lower oil prices, with crude having dropped 20 per cent from its January peak..."
23,"June 26, 2017",EnQuest’s North Sea Kraken field starts producing,"...continue with the $2.5bn Kraken project, which was sanctioned before oil prices started their slide in mid-2014. EnQuest had originally forecast an oil..."
24,"June 23, 2017",Hedge funds turn from Opec friend to adversary in oil market,"...which at one stage amassed a record billion barrel bet on crude prices rising, are now warning that traders could push oil prices back below..."
25,"July 5, 2017","Oil extends losses, WTI poised for worst day in a month","...A move by Opec and non-member allies like Russia to extend an agreement to curb output by 1.8m barrels per day to March 2018 did little to shore up sentiment on oil prices, with the commodity briefly falling..."
26,"June 21, 2017",Oil stocks lower as crude hits seven-month low,...Oil equities were the worst performing sector in Asia on Wednesday after oil hit its lowest level in seven months....
27,"June 21, 2017","Oil holds gains after report shows US crude, gasoline stock decline",...Oil prices pushed modestly further into the black after a report on Wednesday showed that US crude and gasoline inventories declined last week....
28,"June 22, 2017",Markets: Oil stuck in a rut; Brent pinned under $45,"...● Brent crude hovers at 7-month low
● Oversupply concerns rattle oil traders
● European stocks soft, US futures flat
● Chinese equities hit fresh 18-month high

Oil prices are languishing at their cheapest..."
29,"June 21, 2017",Oil slumps to seven-month low; European stocks slip,"...Equities
Falling oil prices are weighing on shares in energy groups and pressuring stock benchmarks...."
30,"June 29, 2017",Hurricane Energy launches $520m fundraising to develop Lancaster field,...The fundraising is one of the biggest attempted by an oil company in London since crude prices crashed in 2014....
31,"July 5, 2017",UK gets first big shipment of US liquefied natural gas,"...The price of natural gas trading in Europe, as measured by the UK National Balancing Point (NBP) front month hub price for August, hit $4.80 per million British thermal units...."
32,"June 22, 2017",Oil prices stabilise in Asia but Brent still sub-$45,"...Oil prices were slightly higher in Asia, eyeing their first gain in four sessions...."
33,"July 7, 2017",Cape agrees £332m takeover by Altrad,"...The deal is the latest example of consolidation in the oil and gas services sector, which has been under intense pressure following a plunge in crude prices in 2014...."
34,"June 13, 2017",Nigeria and Libya push Opec production higher,...on prices....
35,"June 14, 2017",Excess oil inventories to last until 2018 – IEA,...Opec and Russia have this year joined forces to cut output and reduce an oil market surplus that is keeping pressure on prices....
36,"July 3, 2017",Ofgem to launch energy switching service,...Britain’s energy market regulator could find itself in direct competition with price comparison websites after it announced it would be testing its own online switching service as part of reforms to increase...
37,"July 3, 2017",IGas plans UK shale exploration after restructuring clears path,...IGas is the latest in a succession of London-listed oil and gas companies to have gone through a painful refinancing after being plunged into crisis by the 2014 oil price crash....
38,"June 23, 2017",Hedge funds turn from Opec friend to adversary in oil market,"...The hedge funds, which at one stage amassed a record billion barrel bet on crude prices rising, are now warning that traders could push oil prices back below $40 a barrel, thus forcing Opec’s de facto leader..."
39,"June 13, 2017",Noble Group jumps 11% as rivals eye oil business,"...Despite Tuesday’s gain, the company’s share prices is down by 80.9 per cent so far this year after it flagged a delayed return to profitability, saw its credit rating downgraded and considers ways to reduce..."
40,"June 29, 2017",Wood Group suffers ‘weaker than anticipated’ first half,...Not only has work been scarcer since the oil price crash in mid-2014 but oil and gas producers and explorers have put intense pressure on services companies to slash costs....
41,"July 3, 2017",Baker Hughes looks to GE’s edge in big data,"...“We’ve got to be fit for the times and that means helping customers adapt to an era of lower for longer [oil prices],” he told the Financial Times...."
42,"June 14, 2017",Oil dives to 7-month lows after unexpected jump in gasoline stockpile,"...Prices for West Texas Intermediate slumped 3.7 per cent to $44.76 a barrel, and Brent crude tumbled 3.8 per cent to $46.90 a barrel following the data’s release...."
43,"July 10, 2017",‘Big oil’ dismisses predictions of collapse in demand,"...About $1tn of investment had been lost from the oil sector since the downturn in crude prices in 2014, he said, creating an “increasingly worrying” outlook for supplies...."
44,"June 29, 2017",Goldman lowers short-term WTI forecast to $47.50 a barrel,"...Oil prices have dropped by more than 20 per cent so far this year, and Goldman said it expects WTI to remain around $45 a barrel until evidence is seen of a fall in the number of US horizontal oil rigs,..."
45,"July 3, 2017",Jana Partners seeks to stop EQT deal with Rice Energy,"...According to a person close to Jana Partners, the fund thinks that the price for Rice Energy is too high and not beneficial enough for EQT...."
